"ID";"Geslacht";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"3861";"T001038";"GM0359";"1986JJ00";""
"3862";"T001038";"GM0359";"1987JJ00";""
"3863";"T001038";"GM0359";"1988JJ00";""
"3864";"T001038";"GM0359";"1989JJ00";""
"3865";"T001038";"GM0359";"1990JJ00";""
"3866";"T001038";"GM0359";"1991JJ00";""
"3867";"T001038";"GM0359";"1992JJ00";""
"3868";"T001038";"GM0359";"1993JJ00";""
"3869";"T001038";"GM0359";"1994JJ00";""
"3870";"T001038";"GM0359";"1995JJ00";""
"3871";"T001038";"GM0359";"1996JJ00";""
"3872";"T001038";"GM0359";"1997JJ00";""
"3873";"T001038";"GM0359";"1998JJ00";""
"3874";"T001038";"GM0359";"1999JJ00";""
"3875";"T001038";"GM0359";"2000JJ00";""
"3876";"T001038";"GM0359";"2001JJ00";""
"3877";"T001038";"GM0359";"2002JJ00";""
"3878";"T001038";"GM0359";"2003JJ00";""
"3879";"T001038";"GM0359";"2004JJ00";""
"3880";"T001038";"GM0359";"2005JJ00";""
"3881";"T001038";"GM0359";"2006JJ00";""
"3882";"T001038";"GM0359";"2007JJ00";""
"3883";"T001038";"GM0359";"2008JJ00";""
"3884";"T001038";"GM0359";"2009JJ00";""
"3885";"T001038";"GM0359";"2010JJ00";""
"3886";"T001038";"GM0359";"2011JJ00";""
"3887";"T001038";"GM0359";"2012JJ00";""
"3888";"T001038";"GM0359";"2013JJ00";""
"3889";"T001038";"GM0359";"2014JJ00";""
"3890";"T001038";"GM0359";"2015JJ00";""
"3891";"T001038";"GM0359";"2016JJ00";""
"3892";"T001038";"GM0359";"2017JJ00";""
"3893";"T001038";"GM0359";"2018JJ00";""
"3894";"T001038";"GM0481";"1960JJ00";"     755"
"3895";"T001038";"GM0481";"1961JJ00";"     767"
"3896";"T001038";"GM0481";"1962JJ00";"     791"
"3897";"T001038";"GM0481";"1963JJ00";"     782"
"3898";"T001038";"GM0481";"1964JJ00";"     822"
"3899";"T001038";"GM0481";"1965JJ00";"     800"
"3900";"T001038";"GM0481";"1966JJ00";"     828"
"3901";"T001038";"GM0481";"1967JJ00";"     870"
"3902";"T001038";"GM0481";"1968JJ00";"     893"
"3903";"T001038";"GM0481";"1969JJ00";"    1032"
"3904";"T001038";"GM0481";"1970JJ00";"    1047"
"3905";"T001038";"GM0481";"1971JJ00";"    1094"
"3906";"T001038";"GM0481";"1972JJ00";"    1135"
"3907";"T001038";"GM0481";"1973JJ00";"    1180"
"3908";"T001038";"GM0481";"1974JJ00";"    1196"
"3909";"T001038";"GM0481";"1975JJ00";"    1235"
"3910";"T001038";"GM0481";"1976JJ00";"    1230"
"3911";"T001038";"GM0481";"1977JJ00";"    1241"
"3912";"T001038";"GM0481";"1978JJ00";"    1212"
"3913";"T001038";"GM0481";"1979JJ00";"    1286"
"3914";"T001038";"GM0481";"1980JJ00";""
"3915";"T001038";"GM0481";"1981JJ00";""
"3916";"T001038";"GM0481";"1982JJ00";""
"3917";"T001038";"GM0481";"1983JJ00";""
"3918";"T001038";"GM0481";"1984JJ00";""
"3919";"T001038";"GM0481";"1985JJ00";""
"3920";"T001038";"GM0481";"1986JJ00";""
"3921";"T001038";"GM0481";"1987JJ00";""
"3922";"T001038";"GM0481";"1988JJ00";""
"3923";"T001038";"GM0481";"1989JJ00";""
"3924";"T001038";"GM0481";"1990JJ00";""
"3925";"T001038";"GM0481";"1991JJ00";""
"3926";"T001038";"GM0481";"1992JJ00";""
"3927";"T001038";"GM0481";"1993JJ00";""
"3928";"T001038";"GM0481";"1994JJ00";""
"3929";"T001038";"GM0481";"1995JJ00";""
"3930";"T001038";"GM0481";"1996JJ00";""
"3931";"T001038";"GM0481";"1997JJ00";""
"3932";"T001038";"GM0481";"1998JJ00";""
"3933";"T001038";"GM0481";"1999JJ00";""
"3934";"T001038";"GM0481";"2000JJ00";""
"3935";"T001038";"GM0481";"2001JJ00";""
"3936";"T001038";"GM0481";"2002JJ00";""
"3937";"T001038";"GM0481";"2003JJ00";""
"3938";"T001038";"GM0481";"2004JJ00";""
"3939";"T001038";"GM0481";"2005JJ00";""
"3940";"T001038";"GM0481";"2006JJ00";""
"3941";"T001038";"GM0481";"2007JJ00";""
"3942";"T001038";"GM0481";"2008JJ00";""
"3943";"T001038";"GM0481";"2009JJ00";""
"3944";"T001038";"GM0481";"2010JJ00";""
"3945";"T001038";"GM0481";"2011JJ00";""
"3946";"T001038";"GM0481";"2012JJ00";""
"3947";"T001038";"GM0481";"2013JJ00";""
"3948";"T001038";"GM0481";"2014JJ00";""
"3949";"T001038";"GM0481";"2015JJ00";""
"3950";"T001038";"GM0481";"2016JJ00";""
"3951";"T001038";"GM0481";"2017JJ00";""
"3952";"T001038";"GM0481";"2018JJ00";""
"3953";"T001038";"GM0305";"1960JJ00";"    4543"
"3954";"T001038";"GM0305";"1961JJ00";"    4947"
"3955";"T001038";"GM0305";"1962JJ00";"    5363"
"3956";"T001038";"GM0305";"1963JJ00";"    5497"
"3957";"T001038";"GM0305";"1964JJ00";"    5682"
"3958";"T001038";"GM0305";"1965JJ00";"    5937"
"3959";"T001038";"GM0305";"1966JJ00";"    6145"
"3960";"T001038";"GM0305";"1967JJ00";"    6324"
"3961";"T001038";"GM0305";"1968JJ00";"    6482"
"3962";"T001038";"GM0305";"1969JJ00";"    6656"
"3963";"T001038";"GM0305";"1970JJ00";"    6664"
"3964";"T001038";"GM0305";"1971JJ00";"    6711"
"3965";"T001038";"GM0305";"1972JJ00";"    6720"
"3966";"T001038";"GM0305";"1973JJ00";"    7119"
"3967";"T001038";"GM0305";"1974JJ00";"    7387"
"3968";"T001038";"GM0305";"1975JJ00";"    7611"
"3969";"T001038";"GM0305";"1976JJ00";"    7736"
"3970";"T001038";"GM0305";"1977JJ00";"    7834"
"3971";"T001038";"GM0305";"1978JJ00";"    7850"
"3972";"T001038";"GM0305";"1979JJ00";"    7723"
"3973";"T001038";"GM0305";"1980JJ00";"    7769"
"3974";"T001038";"GM0305";"1981JJ00";"    7891"
"3975";"T001038";"GM0305";"1982JJ00";"    7865"
"3976";"T001038";"GM0305";"1983JJ00";"    7837"
"3977";"T001038";"GM0305";"1984JJ00";"    7751"
"3978";"T001038";"GM0305";"1985JJ00";"    7604"
"3979";"T001038";"GM0305";"1986JJ00";"    7566"
"3980";"T001038";"GM0305";"1987JJ00";"    7539"
"3981";"T001038";"GM0305";"1988JJ00";"    7549"
"3982";"T001038";"GM0305";"1989JJ00";"    7704"
"3983";"T001038";"GM0305";"1990JJ00";"    7801"
"3984";"T001038";"GM0305";"1991JJ00";"    7967"
"3985";"T001038";"GM0305";"1992JJ00";"    8048"
"3986";"T001038";"GM0305";"1993JJ00";"    8017"
"3987";"T001038";"GM0305";"1994JJ00";"    7992"
"3988";"T001038";"GM0305";"1995JJ00";"    8038"
"3989";"T001038";"GM0305";"1996JJ00";"    8001"
"3990";"T001038";"GM0305";"1997JJ00";"    8067"
"3991";"T001038";"GM0305";"1998JJ00";"    8410"
"3992";"T001038";"GM0305";"1999JJ00";"    8535"
"3993";"T001038";"GM0305";"2000JJ00";"    8482"
"3994";"T001038";"GM0305";"2001JJ00";"    8487"
"3995";"T001038";"GM0305";"2002JJ00";"    8524"
"3996";"T001038";"GM0305";"2003JJ00";"    8595"
"3997";"T001038";"GM0305";"2004JJ00";"    8624"
"3998";"T001038";"GM0305";"2005JJ00";"    8603"
"3999";"T001038";"GM0305";"2006JJ00";"    8670"
"4000";"T001038";"GM0305";"2007JJ00";"    8651"
"4001";"T001038";"GM0305";"2008JJ00";"    8688"
"4002";"T001038";"GM0305";"2009JJ00";"    8680"
"4003";"T001038";"GM0305";"2010JJ00";"    8764"
"4004";"T001038";"GM0305";"2011JJ00";""
"4005";"T001038";"GM0305";"2012JJ00";""
"4006";"T001038";"GM0305";"2013JJ00";""
"4007";"T001038";"GM0305";"2014JJ00";""
"4008";"T001038";"GM0305";"2015JJ00";""
"4009";"T001038";"GM0305";"2016JJ00";""
"4010";"T001038";"GM0305";"2017JJ00";""
"4011";"T001038";"GM0305";"2018JJ00";""
"4012";"T001038";"GM0059";"1960JJ00";"   18896"
"4013";"T001038";"GM0059";"1961JJ00";"   19030"
"4014";"T001038";"GM0059";"1962JJ00";"   19226"
"4015";"T001038";"GM0059";"1963JJ00";"   19423"
"4016";"T001038";"GM0059";"1964JJ00";"   19653"
"4017";"T001038";"GM0059";"1965JJ00";"   20005"
"4018";"T001038";"GM0059";"1966JJ00";"   20467"
"4019";"T001038";"GM0059";"1967JJ00";"   20856"
"4020";"T001038";"GM0059";"1968JJ00";"   21086"
"4021";"T001038";"GM0059";"1969JJ00";"   21485"
"4022";"T001038";"GM0059";"1970JJ00";"   21725"
"4023";"T001038";"GM0059";"1971JJ00";"   22057"
"4024";"T001038";"GM0059";"1972JJ00";"   22612"
"4025";"T001038";"GM0059";"1973JJ00";"   23427"
"4026";"T001038";"GM0059";"1974JJ00";"   24102"
"4027";"T001038";"GM0059";"1975JJ00";"   24312"
"4028";"T001038";"GM0059";"1976JJ00";"   24637"
"4029";"T001038";"GM0059";"1977JJ00";"   24956"
"4030";"T001038";"GM0059";"1978JJ00";"   25277"
"4031";"T001038";"GM0059";"1979JJ00";"   25673"
"4032";"T001038";"GM0059";"1980JJ00";"   26169"
"4033";"T001038";"GM0059";"1981JJ00";"   26670"
"4034";"T001038";"GM0059";"1982JJ00";"   26934"
"4035";"T001038";"GM0059";"1983JJ00";"   26989"
"4036";"T001038";"GM0059";"1984JJ00";"   27030"
"4037";"T001038";"GM0059";"1985JJ00";"   27036"
"4038";"T001038";"GM0059";"1986JJ00";"   27130"
"4039";"T001038";"GM0059";"1987JJ00";"   27216"
"4040";"T001038";"GM0059";"1988JJ00";"   27382"
"4041";"T001038";"GM0059";"1989JJ00";"   27479"
"4042";"T001038";"GM0059";"1990JJ00";"   27542"
"4043";"T001038";"GM0059";"1991JJ00";"   27632"
"4044";"T001038";"GM0059";"1992JJ00";"   27598"
"4045";"T001038";"GM0059";"1993JJ00";"   27762"
"4046";"T001038";"GM0059";"1994JJ00";"   27923"
"4047";"T001038";"GM0059";"1995JJ00";"   27971"
"4048";"T001038";"GM0059";"1996JJ00";"   27988"
"4049";"T001038";"GM0059";"1997JJ00";"   28040"
"4050";"T001038";"GM0059";"1998JJ00";"   28085"
"4051";"T001038";"GM0059";"1999JJ00";"   28047"
"4052";"T001038";"GM0059";"2000JJ00";"   28011"
"4053";"T001038";"GM0059";"2001JJ00";"   28013"
"4054";"T001038";"GM0059";"2002JJ00";"   28045"
"4055";"T001038";"GM0059";"2003JJ00";"   28102"
"4056";"T001038";"GM0059";"2004JJ00";"   28156"
"4057";"T001038";"GM0059";"2005JJ00";"   28134"
"4058";"T001038";"GM0059";"2006JJ00";"   28223"
"4059";"T001038";"GM0059";"2007JJ00";"   28143"
"4060";"T001038";"GM0059";"2008JJ00";"   28088"
"4061";"T001038";"GM0059";"2009JJ00";"   28139"
"4062";"T001038";"GM0059";"2010JJ00";"   28088"
"4063";"T001038";"GM0059";"2011JJ00";"   28123"
"4064";"T001038";"GM0059";"2012JJ00";"   28091"
"4065";"T001038";"GM0059";"2013JJ00";"   28110"
"4066";"T001038";"GM0059";"2014JJ00";"   28016"
"4067";"T001038";"GM0059";"2015JJ00";"   27983"
"4068";"T001038";"GM0059";"2016JJ00";"   28007"
"4069";"T001038";"GM0059";"2017JJ00";"   27893"
"4070";"T001038";"GM0059";"2018JJ00";"   27935"
"4071";"T001038";"GM0001";"1960JJ00";"    1477"
"4072";"T001038";"GM0001";"1961JJ00";"    1470"
"4073";"T001038";"GM0001";"1962JJ00";"    1477"
"4074";"T001038";"GM0001";"1963JJ00";"    1483"
"4075";"T001038";"GM0001";"1964JJ00";"    1460"
"4076";"T001038";"GM0001";"1965JJ00";"    1493"
"4077";"T001038";"GM0001";"1966JJ00";"    1494"
"4078";"T001038";"GM0001";"1967JJ00";"    1481"
"4079";"T001038";"GM0001";"1968JJ00";"    1481"
"4080";"T001038";"GM0001";"1969JJ00";"    1457"
"4081";"T001038";"GM0001";"1970JJ00";"    1475"
"4082";"T001038";"GM0001";"1971JJ00";"    1520"
"4083";"T001038";"GM0001";"1972JJ00";"    1565"
"4084";"T001038";"GM0001";"1973JJ00";"    1611"
"4085";"T001038";"GM0001";"1974JJ00";"    1645"
"4086";"T001038";"GM0001";"1975JJ00";"    1670"
"4087";"T001038";"GM0001";"1976JJ00";"    1671"
"4088";"T001038";"GM0001";"1977JJ00";"    1769"
"4089";"T001038";"GM0001";"1978JJ00";"    1795"
"4090";"T001038";"GM0001";"1979JJ00";"    1807"
"4091";"T001038";"GM0001";"1980JJ00";"    1853"
"4092";"T001038";"GM0001";"1981JJ00";"    1851"
"4093";"T001038";"GM0001";"1982JJ00";"    1864"
"4094";"T001038";"GM0001";"1983JJ00";"    1867"
"4095";"T001038";"GM0001";"1984JJ00";"    1869"
"4096";"T001038";"GM0001";"1985JJ00";"    1859"
"4097";"T001038";"GM0001";"1986JJ00";"    1843"
"4098";"T001038";"GM0001";"1987JJ00";"    1847"
"4099";"T001038";"GM0001";"1988JJ00";"    1848"
"4100";"T001038";"GM0001";"1989JJ00";"    1847"
"4101";"T001038";"GM0001";"1990JJ00";""
"4102";"T001038";"GM0001";"1991JJ00";""
"4103";"T001038";"GM0001";"1992JJ00";""
"4104";"T001038";"GM0001";"1993JJ00";""
"4105";"T001038";"GM0001";"1994JJ00";""
"4106";"T001038";"GM0001";"1995JJ00";""
"4107";"T001038";"GM0001";"1996JJ00";""
"4108";"T001038";"GM0001";"1997JJ00";""
"4109";"T001038";"GM0001";"1998JJ00";""
"4110";"T001038";"GM0001";"1999JJ00";""
"4111";"T001038";"GM0001";"2000JJ00";""
"4112";"T001038";"GM0001";"2001JJ00";""
"4113";"T001038";"GM0001";"2002JJ00";""
"4114";"T001038";"GM0001";"2003JJ00";""
"4115";"T001038";"GM0001";"2004JJ00";""
"4116";"T001038";"GM0001";"2005JJ00";""
"4117";"T001038";"GM0001";"2006JJ00";""
"4118";"T001038";"GM0001";"2007JJ00";""
"4119";"T001038";"GM0001";"2008JJ00";""
"4120";"T001038";"GM0001";"2009JJ00";""
"4121";"T001038";"GM0001";"2010JJ00";""
"4122";"T001038";"GM0001";"2011JJ00";""
"4123";"T001038";"GM0001";"2012JJ00";""
"4124";"T001038";"GM0001";"2013JJ00";""
"4125";"T001038";"GM0001";"2014JJ00";""
"4126";"T001038";"GM0001";"2015JJ00";""
"4127";"T001038";"GM0001";"2016JJ00";""
"4128";"T001038";"GM0001";"2017JJ00";""
"4129";"T001038";"GM0001";"2018JJ00";""
"4130";"T001038";"GM0002";"1960JJ00";"    2242"
"4131";"T001038";"GM0002";"1961JJ00";"    2259"
"4132";"T001038";"GM0002";"1962JJ00";"    2302"
"4133";"T001038";"GM0002";"1963JJ00";"    2293"
"4134";"T001038";"GM0002";"1964JJ00";"    2319"
"4135";"T001038";"GM0002";"1965JJ00";"    2377"
"4136";"T001038";"GM0002";"1966JJ00";"    2432"
"4137";"T001038";"GM0002";"1967JJ00";"    2489"
"4138";"T001038";"GM0002";"1968JJ00";"    2485"
"4139";"T001038";"GM0002";"1969JJ00";"    2473"
"4140";"T001038";"GM0002";"1970JJ00";"    2488"
"4141";"T001038";"GM0002";"1971JJ00";"    2469"
"4142";"T001038";"GM0002";"1972JJ00";"    2526"
"4143";"T001038";"GM0002";"1973JJ00";"    2782"
"4144";"T001038";"GM0002";"1974JJ00";"    2840"
"4145";"T001038";"GM0002";"1975JJ00";"    2865"
"4146";"T001038";"GM0002";"1976JJ00";"    2859"
"4147";"T001038";"GM0002";"1977JJ00";"    2830"
"4148";"T001038";"GM0002";"1978JJ00";"    2804"
"4149";"T001038";"GM0002";"1979JJ00";"    2773"
"4150";"T001038";"GM0002";"1980JJ00";"    2817"
"4151";"T001038";"GM0002";"1981JJ00";"    2884"
"4152";"T001038";"GM0002";"1982JJ00";"    2907"
"4153";"T001038";"GM0002";"1983JJ00";"    2961"
"4154";"T001038";"GM0002";"1984JJ00";"    2932"
"4155";"T001038";"GM0002";"1985JJ00";"    2961"
"4156";"T001038";"GM0002";"1986JJ00";"    3010"
"4157";"T001038";"GM0002";"1987JJ00";"    3015"
"4158";"T001038";"GM0002";"1988JJ00";"    3024"
"4159";"T001038";"GM0002";"1989JJ00";"    3010"
"4160";"T001038";"GM0002";"1990JJ00";""
"4161";"T001038";"GM0002";"1991JJ00";""
"4162";"T001038";"GM0002";"1992JJ00";""
"4163";"T001038";"GM0002";"1993JJ00";""
"4164";"T001038";"GM0002";"1994JJ00";""
"4165";"T001038";"GM0002";"1995JJ00";""
"4166";"T001038";"GM0002";"1996JJ00";""
"4167";"T001038";"GM0002";"1997JJ00";""
"4168";"T001038";"GM0002";"1998JJ00";""
"4169";"T001038";"GM0002";"1999JJ00";""
"4170";"T001038";"GM0002";"2000JJ00";""
"4171";"T001038";"GM0002";"2001JJ00";""
"4172";"T001038";"GM0002";"2002JJ00";""
"4173";"T001038";"GM0002";"2003JJ00";""
"4174";"T001038";"GM0002";"2004JJ00";""
"4175";"T001038";"GM0002";"2005JJ00";""
"4176";"T001038";"GM0002";"2006JJ00";""
"4177";"T001038";"GM0002";"2007JJ00";""
"4178";"T001038";"GM0002";"2008JJ00";""
"4179";"T001038";"GM0002";"2009JJ00";""
"4180";"T001038";"GM0002";"2010JJ00";""
"4181";"T001038";"GM0002";"2011JJ00";""
"4182";"T001038";"GM0002";"2012JJ00";""
"4183";"T001038";"GM0002";"2013JJ00";""
"4184";"T001038";"GM0002";"2014JJ00";""
"4185";"T001038";"GM0002";"2015JJ00";""
"4186";"T001038";"GM0002";"2016JJ00";""
"4187";"T001038";"GM0002";"2017JJ00";""
"4188";"T001038";"GM0002";"2018JJ00";""
"4189";"T001038";"GM0360";"1960JJ00";"    2810"
"4190";"T001038";"GM0360";"1961JJ00";"    2819"
"4191";"T001038";"GM0360";"1962JJ00";"    2856"
"4192";"T001038";"GM0360";"1963JJ00";"    2894"
"4193";"T001038";"GM0360";"1964JJ00";"    2933"
"4194";"T001038";"GM0360";"1965JJ00";"    3020"
"4195";"T001038";"GM0360";"1966JJ00";"    3439"
"4196";"T001038";"GM0360";"1967JJ00";"    3609"
"4197";"T001038";"GM0360";"1968JJ00";"    3903"
"4198";"T001038";"GM0360";"1969JJ00";"    4020"
"4199";"T001038";"GM0360";"1970JJ00";"    4492"
"4200";"T001038";"GM0360";"1971JJ00";"    4869"
"4201";"T001038";"GM0360";"1972JJ00";"    4870"
"4202";"T001038";"GM0360";"1973JJ00";"    4866"
"4203";"T001038";"GM0360";"1974JJ00";"    4891"
"4204";"T001038";"GM0360";"1975JJ00";"    4853"
"4205";"T001038";"GM0360";"1976JJ00";"    4839"
"4206";"T001038";"GM0360";"1977JJ00";"    4869"
"4207";"T001038";"GM0360";"1978JJ00";"    4873"
"4208";"T001038";"GM0360";"1979JJ00";"    5020"
"4209";"T001038";"GM0360";"1980JJ00";"    5004"
"4210";"T001038";"GM0360";"1981JJ00";"    5005"
"4211";"T001038";"GM0360";"1982JJ00";"    4962"
"4212";"T001038";"GM0360";"1983JJ00";"    5000"
"4213";"T001038";"GM0360";"1984JJ00";"    4989"
"4214";"T001038";"GM0360";"1985JJ00";"    4989"
"4215";"T001038";"GM0360";"1986JJ00";"    4982"
"4216";"T001038";"GM0360";"1987JJ00";"    4983"
"4217";"T001038";"GM0360";"1988JJ00";"    5020"
"4218";"T001038";"GM0360";"1989JJ00";"    5022"
"4219";"T001038";"GM0360";"1990JJ00";"    5010"
"4220";"T001038";"GM0360";"1991JJ00";"    5019"
"4221";"T001038";"GM0360";"1992JJ00";"    5083"
"4222";"T001038";"GM0360";"1993JJ00";"    4725"
"4223";"T001038";"GM0360";"1994JJ00";"    4816"
"4224";"T001038";"GM0360";"1995JJ00";"    4863"
"4225";"T001038";"GM0360";"1996JJ00";"    4831"
"4226";"T001038";"GM0360";"1997JJ00";"    4826"
"4227";"T001038";"GM0360";"1998JJ00";"    4846"
"4228";"T001038";"GM0360";"1999JJ00";"    4856"
"4229";"T001038";"GM0360";"2000JJ00";"    4907"
"4230";"T001038";"GM0360";"2001JJ00";"    5013"
"4231";"T001038";"GM0360";"2002JJ00";""
"4232";"T001038";"GM0360";"2003JJ00";""
"4233";"T001038";"GM0360";"2004JJ00";""
"4234";"T001038";"GM0360";"2005JJ00";""
"4235";"T001038";"GM0360";"2006JJ00";""
"4236";"T001038";"GM0360";"2007JJ00";""
"4237";"T001038";"GM0360";"2008JJ00";""
"4238";"T001038";"GM0360";"2009JJ00";""
"4239";"T001038";"GM0360";"2010JJ00";""
"4240";"T001038";"GM0360";"2011JJ00";""
"4241";"T001038";"GM0360";"2012JJ00";""
"4242";"T001038";"GM0360";"2013JJ00";""
"4243";"T001038";"GM0360";"2014JJ00";""
"4244";"T001038";"GM0360";"2015JJ00";""
"4245";"T001038";"GM0360";"2016JJ00";""
"4246";"T001038";"GM0360";"2017JJ00";""
"4247";"T001038";"GM0360";"2018JJ00";""
"4248";"T001038";"GM0482";"1960JJ00";"   13590"
"4249";"T001038";"GM0482";"1961JJ00";"   13885"
"4250";"T001038";"GM0482";"1962JJ00";"   14115"
"4251";"T001038";"GM0482";"1963JJ00";"   14253"
"4252";"T001038";"GM0482";"1964JJ00";"   14495"
"4253";"T001038";"GM0482";"1965JJ00";"   14942"
"4254";"T001038";"GM0482";"1966JJ00";"   15778"
"4255";"T001038";"GM0482";"1967JJ00";"   16304"
"4256";"T001038";"GM0482";"1968JJ00";"   16647"
"4257";"T001038";"GM0482";"1969JJ00";"   16609"
"4258";"T001038";"GM0482";"1970JJ00";"   17342"
"4259";"T001038";"GM0482";"1971JJ00";"   18104"
"4260";"T001038";"GM0482";"1972JJ00";"   18415"
"4261";"T001038";"GM0482";"1973JJ00";"   18645"
"4262";"T001038";"GM0482";"1974JJ00";"   18582"
"4263";"T001038";"GM0482";"1975JJ00";"   18429"
"4264";"T001038";"GM0482";"1976JJ00";"   18147"
"4265";"T001038";"GM0482";"1977JJ00";"   17853"
"4266";"T001038";"GM0482";"1978JJ00";"   17633"
"4267";"T001038";"GM0482";"1979JJ00";"   17430"
"4268";"T001038";"GM0482";"1980JJ00";"   17265"
"4269";"T001038";"GM0482";"1981JJ00";"   17320"
"4270";"T001038";"GM0482";"1982JJ00";"   17198"
"4271";"T001038";"GM0482";"1983JJ00";"   17110"
"4272";"T001038";"GM0482";"1984JJ00";"   17241"
"4273";"T001038";"GM0482";"1985JJ00";"   17122"
"4274";"T001038";"GM0482";"1986JJ00";"   17025"
"4275";"T001038";"GM0482";"1987JJ00";"   17053"
"4276";"T001038";"GM0482";"1988JJ00";"   17183"
"4277";"T001038";"GM0482";"1989JJ00";"   17391"
"4278";"T001038";"GM0482";"1990JJ00";"   17382"
"4279";"T001038";"GM0482";"1991JJ00";"   17468"
"4280";"T001038";"GM0482";"1992JJ00";"   17503"
"4281";"T001038";"GM0482";"1993JJ00";"   17604"
"4282";"T001038";"GM0482";"1994JJ00";"   17648"
"4283";"T001038";"GM0482";"1995JJ00";"   17646"
"4284";"T001038";"GM0482";"1996JJ00";"   17656"
"4285";"T001038";"GM0482";"1997JJ00";"   17782"
"4286";"T001038";"GM0482";"1998JJ00";"   17800"
"4287";"T001038";"GM0482";"1999JJ00";"   18036"
"4288";"T001038";"GM0482";"2000JJ00";"   18183"
"4289";"T001038";"GM0482";"2001JJ00";"   18410"
"4290";"T001038";"GM0482";"2002JJ00";"   18388"
"4291";"T001038";"GM0482";"2003JJ00";"   18425"
"4292";"T001038";"GM0482";"2004JJ00";"   18386"
"4293";"T001038";"GM0482";"2005JJ00";"   18356"
"4294";"T001038";"GM0482";"2006JJ00";"   18426"
"4295";"T001038";"GM0482";"2007JJ00";"   18666"
"4296";"T001038";"GM0482";"2008JJ00";"   18718"
"4297";"T001038";"GM0482";"2009JJ00";"   18839"
"4298";"T001038";"GM0482";"2010JJ00";"   19014"
"4299";"T001038";"GM0482";"2011JJ00";"   19208"
"4300";"T001038";"GM0482";"2012JJ00";"   19467"
"4301";"T001038";"GM0482";"2013JJ00";"   19643"
"4302";"T001038";"GM0482";"2014JJ00";"   19801"
"4303";"T001038";"GM0482";"2015JJ00";"   19845"
"4304";"T001038";"GM0482";"2016JJ00";"   19955"
"4305";"T001038";"GM0482";"2017JJ00";"   20008"
"4306";"T001038";"GM0482";"2018JJ00";"   20014"
"4307";"T001038";"GM0613";"1960JJ00";""
"4308";"T001038";"GM0613";"1961JJ00";""
"4309";"T001038";"GM0613";"1962JJ00";""
"4310";"T001038";"GM0613";"1963JJ00";""
"4311";"T001038";"GM0613";"1964JJ00";""
"4312";"T001038";"GM0613";"1965JJ00";""
"4313";"T001038";"GM0613";"1966JJ00";""
"4314";"T001038";"GM0613";"1967JJ00";""
"4315";"T001038";"GM0613";"1968JJ00";""
"4316";"T001038";"GM0613";"1969JJ00";""
"4317";"T001038";"GM0613";"1970JJ00";""
"4318";"T001038";"GM0613";"1971JJ00";""
"4319";"T001038";"GM0613";"1972JJ00";""
"4320";"T001038";"GM0613";"1973JJ00";""
"4321";"T001038";"GM0613";"1974JJ00";""
"4322";"T001038";"GM0613";"1975JJ00";""
"4323";"T001038";"GM0613";"1976JJ00";""
"4324";"T001038";"GM0613";"1977JJ00";""
"4325";"T001038";"GM0613";"1978JJ00";""
"4326";"T001038";"GM0613";"1979JJ00";""
"4327";"T001038";"GM0613";"1980JJ00";""
"4328";"T001038";"GM0613";"1981JJ00";""
"4329";"T001038";"GM0613";"1982JJ00";""
"4330";"T001038";"GM0613";"1983JJ00";""
"4331";"T001038";"GM0613";"1984JJ00";""
"4332";"T001038";"GM0613";"1985JJ00";"   13362"
"4333";"T001038";"GM0613";"1986JJ00";"   13675"
"4334";"T001038";"GM0613";"1987JJ00";"   13792"
"4335";"T001038";"GM0613";"1988JJ00";"   13799"
"4336";"T001038";"GM0613";"1989JJ00";"   13785"
"4337";"T001038";"GM0613";"1990JJ00";"   13913"
"4338";"T001038";"GM0613";"1991JJ00";"   14121"
"4339";"T001038";"GM0613";"1992JJ00";"   14181"
"4340";"T001038";"GM0613";"1993JJ00";"   14350"
"4341";"T001038";"GM0613";"1994JJ00";"   14920"
"4342";"T001038";"GM0613";"1995JJ00";"   15141"
"4343";"T001038";"GM0613";"1996JJ00";"   15325"
"4344";"T001038";"GM0613";"1997JJ00";"   15249"
"4345";"T001038";"GM0613";"1998JJ00";"   15395"
"4346";"T001038";"GM0613";"1999JJ00";"   15805"
"4347";"T001038";"GM0613";"2000JJ00";"   16420"
"4348";"T001038";"GM0613";"2001JJ00";"   17721"
"4349";"T001038";"GM0613";"2002JJ00";"   18092"
"4350";"T001038";"GM0613";"2003JJ00";"   18737"
"4351";"T001038";"GM0613";"2004JJ00";"   19607"
"4352";"T001038";"GM0613";"2005JJ00";"   20606"
"4353";"T001038";"GM0613";"2006JJ00";"   21059"
"4354";"T001038";"GM0613";"2007JJ00";"   21523"
"4355";"T001038";"GM0613";"2008JJ00";"   22453"
"4356";"T001038";"GM0613";"2009JJ00";"   22974"
"4357";"T001038";"GM0613";"2010JJ00";"   24191"
