"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"709791";"T001038";"10400";"T001019";"PV20  ";"2019JJ00";"    5222"
"709888";"T001038";"10400";"T001019";"PV24  ";"1988JJ00";"    3646"
"709889";"T001038";"10400";"T001019";"PV24  ";"1989JJ00";"    3623"
"709890";"T001038";"10400";"T001019";"PV24  ";"1990JJ00";"    3873"
"709891";"T001038";"10400";"T001019";"PV24  ";"1991JJ00";"    4018"
"709892";"T001038";"10400";"T001019";"PV24  ";"1992JJ00";"    4210"
"709893";"T001038";"10400";"T001019";"PV24  ";"1993JJ00";"    4338"
"709894";"T001038";"10400";"T001019";"PV24  ";"1994JJ00";"    4327"
"709895";"T001038";"10400";"T001019";"PV24  ";"1995JJ00";"    4650"
"709896";"T001038";"10400";"T001019";"PV24  ";"1996JJ00";"    4745"
"709897";"T001038";"10400";"T001019";"PV24  ";"1997JJ00";"    4704"
"709898";"T001038";"10400";"T001019";"PV24  ";"1998JJ00";"    4828"
"709899";"T001038";"10400";"T001019";"PV24  ";"1999JJ00";"    5135"
"709900";"T001038";"10400";"T001019";"PV24  ";"2000JJ00";"    4947"
"709901";"T001038";"10400";"T001019";"PV24  ";"2001JJ00";"    5029"
"709902";"T001038";"10400";"T001019";"PV24  ";"2002JJ00";"    5293"
"709903";"T001038";"10400";"T001019";"PV24  ";"2003JJ00";"    5611"
"709904";"T001038";"10400";"T001019";"PV24  ";"2004JJ00";"    5709"
"709905";"T001038";"10400";"T001019";"PV24  ";"2005JJ00";"    5740"
"709906";"T001038";"10400";"T001019";"PV24  ";"2006JJ00";"    5900"
"709907";"T001038";"10400";"T001019";"PV24  ";"2007JJ00";"    5787"
"709908";"T001038";"10400";"T001019";"PV24  ";"2008JJ00";"    5780"
"709909";"T001038";"10400";"T001019";"PV24  ";"2009JJ00";"    5551"
"709910";"T001038";"10400";"T001019";"PV24  ";"2010JJ00";"    5427"
"709911";"T001038";"10400";"T001019";"PV24  ";"2011JJ00";"    5450"
"709912";"T001038";"10400";"T001019";"PV24  ";"2012JJ00";"    5371"
"709913";"T001038";"10400";"T001019";"PV24  ";"2013JJ00";"    5297"
"709914";"T001038";"10400";"T001019";"PV24  ";"2014JJ00";"    5432"
"709915";"T001038";"10400";"T001019";"PV24  ";"2015JJ00";"    5408"
"709916";"T001038";"10400";"T001019";"PV24  ";"2016JJ00";"    5196"
"709917";"T001038";"10400";"T001019";"PV24  ";"2017JJ00";"    5108"
"709918";"T001038";"10400";"T001019";"PV24  ";"2018JJ00";"    4829"
"709919";"T001038";"10400";"T001019";"PV24  ";"2019JJ00";"    5163"
"851680";"T001038";"10500";"T001019";"PV20  ";"1988JJ00";"    6244"
"851681";"T001038";"10500";"T001019";"PV20  ";"1989JJ00";"    5999"
"851682";"T001038";"10500";"T001019";"PV20  ";"1990JJ00";"    6033"
"851683";"T001038";"10500";"T001019";"PV20  ";"1991JJ00";"    6099"
"851684";"T001038";"10500";"T001019";"PV20  ";"1992JJ00";"    6206"
"851685";"T001038";"10500";"T001019";"PV20  ";"1993JJ00";"    6197"
"851686";"T001038";"10500";"T001019";"PV20  ";"1994JJ00";"    6027"
"851687";"T001038";"10500";"T001019";"PV20  ";"1995JJ00";"    6126"
"851688";"T001038";"10500";"T001019";"PV20  ";"1996JJ00";"    6556"
"851689";"T001038";"10500";"T001019";"PV20  ";"1997JJ00";"    6464"
"851690";"T001038";"10500";"T001019";"PV20  ";"1998JJ00";"    6161"
"851691";"T001038";"10500";"T001019";"PV20  ";"1999JJ00";"    6167"
"851692";"T001038";"10500";"T001019";"PV20  ";"2000JJ00";"    6380"
"851693";"T001038";"10500";"T001019";"PV20  ";"2001JJ00";"    6363"
"851694";"T001038";"10500";"T001019";"PV20  ";"2002JJ00";"    6250"
"851695";"T001038";"10500";"T001019";"PV20  ";"2003JJ00";"    6379"
"851696";"T001038";"10500";"T001019";"PV20  ";"2004JJ00";"    6527"
"851697";"T001038";"10500";"T001019";"PV20  ";"2005JJ00";"    6515"
"851698";"T001038";"10500";"T001019";"PV20  ";"2006JJ00";"    6493"
"851699";"T001038";"10500";"T001019";"PV20  ";"2007JJ00";"    6526"
"851700";"T001038";"10500";"T001019";"PV20  ";"2008JJ00";"    6302"
"851701";"T001038";"10500";"T001019";"PV20  ";"2009JJ00";"    6291"
"851702";"T001038";"10500";"T001019";"PV20  ";"2010JJ00";"    5916"
"851703";"T001038";"10500";"T001019";"PV20  ";"2011JJ00";"    5757"
"851704";"T001038";"10500";"T001019";"PV20  ";"2012JJ00";"    5688"
"851705";"T001038";"10500";"T001019";"PV20  ";"2013JJ00";"    5566"
"851706";"T001038";"10500";"T001019";"PV20  ";"2014JJ00";"    5749"
"851707";"T001038";"10500";"T001019";"PV20  ";"2015JJ00";"    5775"
"851708";"T001038";"10500";"T001019";"PV20  ";"2016JJ00";"    5568"
"851709";"T001038";"10500";"T001019";"PV20  ";"2017JJ00";"    5620"
"851710";"T001038";"10500";"T001019";"PV20  ";"2018JJ00";"    5406"
"851711";"T001038";"10500";"T001019";"PV20  ";"2019JJ00";"    5127"
"851808";"T001038";"10500";"T001019";"PV24  ";"1988JJ00";"    3572"
"851809";"T001038";"10500";"T001019";"PV24  ";"1989JJ00";"    3736"
"851810";"T001038";"10500";"T001019";"PV24  ";"1990JJ00";"    3734"
"851811";"T001038";"10500";"T001019";"PV24  ";"1991JJ00";"    4001"
"851812";"T001038";"10500";"T001019";"PV24  ";"1992JJ00";"    4141"
"851813";"T001038";"10500";"T001019";"PV24  ";"1993JJ00";"    4332"
"851814";"T001038";"10500";"T001019";"PV24  ";"1994JJ00";"    4452"
"851815";"T001038";"10500";"T001019";"PV24  ";"1995JJ00";"    4389"
"851816";"T001038";"10500";"T001019";"PV24  ";"1996JJ00";"    4793"
"851817";"T001038";"10500";"T001019";"PV24  ";"1997JJ00";"    4857"
"851818";"T001038";"10500";"T001019";"PV24  ";"1998JJ00";"    4863"
"851819";"T001038";"10500";"T001019";"PV24  ";"1999JJ00";"    4980"
"851820";"T001038";"10500";"T001019";"PV24  ";"2000JJ00";"    5273"
"851821";"T001038";"10500";"T001019";"PV24  ";"2001JJ00";"    5076"
"851822";"T001038";"10500";"T001019";"PV24  ";"2002JJ00";"    5167"
"851823";"T001038";"10500";"T001019";"PV24  ";"2003JJ00";"    5341"
"851824";"T001038";"10500";"T001019";"PV24  ";"2004JJ00";"    5650"
"851825";"T001038";"10500";"T001019";"PV24  ";"2005JJ00";"    5731"
"851826";"T001038";"10500";"T001019";"PV24  ";"2006JJ00";"    5772"
"851827";"T001038";"10500";"T001019";"PV24  ";"2007JJ00";"    5886"
"851828";"T001038";"10500";"T001019";"PV24  ";"2008JJ00";"    5780"
"851829";"T001038";"10500";"T001019";"PV24  ";"2009JJ00";"    5748"
"851830";"T001038";"10500";"T001019";"PV24  ";"2010JJ00";"    5563"
"851831";"T001038";"10500";"T001019";"PV24  ";"2011JJ00";"    5444"
"851832";"T001038";"10500";"T001019";"PV24  ";"2012JJ00";"    5437"
"851833";"T001038";"10500";"T001019";"PV24  ";"2013JJ00";"    5366"
"851834";"T001038";"10500";"T001019";"PV24  ";"2014JJ00";"    5317"
"851835";"T001038";"10500";"T001019";"PV24  ";"2015JJ00";"    5419"
"851836";"T001038";"10500";"T001019";"PV24  ";"2016JJ00";"    5415"
"851837";"T001038";"10500";"T001019";"PV24  ";"2017JJ00";"    5224"
"851838";"T001038";"10500";"T001019";"PV24  ";"2018JJ00";"    5176"
"851839";"T001038";"10500";"T001019";"PV24  ";"2019JJ00";"    4875"
"993600";"T001038";"10600";"T001019";"PV20  ";"1988JJ00";"    6334"
"993601";"T001038";"10600";"T001019";"PV20  ";"1989JJ00";"    6200"
"993602";"T001038";"10600";"T001019";"PV20  ";"1990JJ00";"    5936"
"993603";"T001038";"10600";"T001019";"PV20  ";"1991JJ00";"    6018"
"993604";"T001038";"10600";"T001019";"PV20  ";"1992JJ00";"    6100"
"993605";"T001038";"10600";"T001019";"PV20  ";"1993JJ00";"    6165"
"993606";"T001038";"10600";"T001019";"PV20  ";"1994JJ00";"    6219"
"993607";"T001038";"10600";"T001019";"PV20  ";"1995JJ00";"    6061"
"993608";"T001038";"10600";"T001019";"PV20  ";"1996JJ00";"    6123"
"993609";"T001038";"10600";"T001019";"PV20  ";"1997JJ00";"    6546"
"993610";"T001038";"10600";"T001019";"PV20  ";"1998JJ00";"    6476"
"993611";"T001038";"10600";"T001019";"PV20  ";"1999JJ00";"    6148"
"993612";"T001038";"10600";"T001019";"PV20  ";"2000JJ00";"    6170"
"993613";"T001038";"10600";"T001019";"PV20  ";"2001JJ00";"    6407"
"993614";"T001038";"10600";"T001019";"PV20  ";"2002JJ00";"    6426"
"993615";"T001038";"10600";"T001019";"PV20  ";"2003JJ00";"    6267"
"993616";"T001038";"10600";"T001019";"PV20  ";"2004JJ00";"    6368"
"993617";"T001038";"10600";"T001019";"PV20  ";"2005JJ00";"    6492"
"993618";"T001038";"10600";"T001019";"PV20  ";"2006JJ00";"    6480"
"993619";"T001038";"10600";"T001019";"PV20  ";"2007JJ00";"    6468"
"993620";"T001038";"10600";"T001019";"PV20  ";"2008JJ00";"    6500"
"993621";"T001038";"10600";"T001019";"PV20  ";"2009JJ00";"    6282"
"993622";"T001038";"10600";"T001019";"PV20  ";"2010JJ00";"    6290"
"993623";"T001038";"10600";"T001019";"PV20  ";"2011JJ00";"    5912"
"993624";"T001038";"10600";"T001019";"PV20  ";"2012JJ00";"    5741"
"993625";"T001038";"10600";"T001019";"PV20  ";"2013JJ00";"    5677"
"993626";"T001038";"10600";"T001019";"PV20  ";"2014JJ00";"    5553"
"993627";"T001038";"10600";"T001019";"PV20  ";"2015JJ00";"    5772"
"993628";"T001038";"10600";"T001019";"PV20  ";"2016JJ00";"    5765"
"993629";"T001038";"10600";"T001019";"PV20  ";"2017JJ00";"    5573"
"993630";"T001038";"10600";"T001019";"PV20  ";"2018JJ00";"    5629"
"993631";"T001038";"10600";"T001019";"PV20  ";"2019JJ00";"    5412"
"993728";"T001038";"10600";"T001019";"PV24  ";"1988JJ00";"    3520"
"993729";"T001038";"10600";"T001019";"PV24  ";"1989JJ00";"    3635"
"993730";"T001038";"10600";"T001019";"PV24  ";"1990JJ00";"    3791"
"993731";"T001038";"10600";"T001019";"PV24  ";"1991JJ00";"    3830"
"993732";"T001038";"10600";"T001019";"PV24  ";"1992JJ00";"    4145"
"993733";"T001038";"10600";"T001019";"PV24  ";"1993JJ00";"    4210"
"993734";"T001038";"10600";"T001019";"PV24  ";"1994JJ00";"    4470"
"993735";"T001038";"10600";"T001019";"PV24  ";"1995JJ00";"    4517"
"993736";"T001038";"10600";"T001019";"PV24  ";"1996JJ00";"    4502"
"993737";"T001038";"10600";"T001019";"PV24  ";"1997JJ00";"    4919"
"993738";"T001038";"10600";"T001019";"PV24  ";"1998JJ00";"    5012"
"993739";"T001038";"10600";"T001019";"PV24  ";"1999JJ00";"    5020"
"993740";"T001038";"10600";"T001019";"PV24  ";"2000JJ00";"    5104"
"993741";"T001038";"10600";"T001019";"PV24  ";"2001JJ00";"    5403"
"993742";"T001038";"10600";"T001019";"PV24  ";"2002JJ00";"    5228"
"993743";"T001038";"10600";"T001019";"PV24  ";"2003JJ00";"    5266"
"993744";"T001038";"10600";"T001019";"PV24  ";"2004JJ00";"    5419"
"993745";"T001038";"10600";"T001019";"PV24  ";"2005JJ00";"    5660"
"993746";"T001038";"10600";"T001019";"PV24  ";"2006JJ00";"    5765"
"993747";"T001038";"10600";"T001019";"PV24  ";"2007JJ00";"    5781"
"993748";"T001038";"10600";"T001019";"PV24  ";"2008JJ00";"    5904"
"993749";"T001038";"10600";"T001019";"PV24  ";"2009JJ00";"    5780"
"993750";"T001038";"10600";"T001019";"PV24  ";"2010JJ00";"    5765"
"993751";"T001038";"10600";"T001019";"PV24  ";"2011JJ00";"    5541"
"993752";"T001038";"10600";"T001019";"PV24  ";"2012JJ00";"    5462"
"993753";"T001038";"10600";"T001019";"PV24  ";"2013JJ00";"    5456"
"993754";"T001038";"10600";"T001019";"PV24  ";"2014JJ00";"    5362"
"993755";"T001038";"10600";"T001019";"PV24  ";"2015JJ00";"    5309"
"993756";"T001038";"10600";"T001019";"PV24  ";"2016JJ00";"    5428"
"993757";"T001038";"10600";"T001019";"PV24  ";"2017JJ00";"    5448"
"993758";"T001038";"10600";"T001019";"PV24  ";"2018JJ00";"    5258"
"993759";"T001038";"10600";"T001019";"PV24  ";"2019JJ00";"    5179"
"1135520";"T001038";"10700";"T001019";"PV20  ";"1988JJ00";"    6467"
"1135521";"T001038";"10700";"T001019";"PV20  ";"1989JJ00";"    6274"
"1135522";"T001038";"10700";"T001019";"PV20  ";"1990JJ00";"    6142"
"1135523";"T001038";"10700";"T001019";"PV20  ";"1991JJ00";"    5900"
"1135524";"T001038";"10700";"T001019";"PV20  ";"1992JJ00";"    6012"
"1135525";"T001038";"10700";"T001019";"PV20  ";"1993JJ00";"    6068"
"1135526";"T001038";"10700";"T001019";"PV20  ";"1994JJ00";"    6165"
"1135527";"T001038";"10700";"T001019";"PV20  ";"1995JJ00";"    6247"
"1135528";"T001038";"10700";"T001019";"PV20  ";"1996JJ00";"    6065"
"1135529";"T001038";"10700";"T001019";"PV20  ";"1997JJ00";"    6137"
"1135530";"T001038";"10700";"T001019";"PV20  ";"1998JJ00";"    6543"
"1135531";"T001038";"10700";"T001019";"PV20  ";"1999JJ00";"    6502"
"1135532";"T001038";"10700";"T001019";"PV20  ";"2000JJ00";"    6177"
"1135533";"T001038";"10700";"T001019";"PV20  ";"2001JJ00";"    6212"
"1135534";"T001038";"10700";"T001019";"PV20  ";"2002JJ00";"    6470"
"1135535";"T001038";"10700";"T001019";"PV20  ";"2003JJ00";"    6418"
"1135536";"T001038";"10700";"T001019";"PV20  ";"2004JJ00";"    6226"
"1135537";"T001038";"10700";"T001019";"PV20  ";"2005JJ00";"    6324"
"1135538";"T001038";"10700";"T001019";"PV20  ";"2006JJ00";"    6469"
"1135539";"T001038";"10700";"T001019";"PV20  ";"2007JJ00";"    6448"
"1135540";"T001038";"10700";"T001019";"PV20  ";"2008JJ00";"    6453"
"1135541";"T001038";"10700";"T001019";"PV20  ";"2009JJ00";"    6490"
"1135542";"T001038";"10700";"T001019";"PV20  ";"2010JJ00";"    6252"
"1135543";"T001038";"10700";"T001019";"PV20  ";"2011JJ00";"    6272"
"1135544";"T001038";"10700";"T001019";"PV20  ";"2012JJ00";"    5906"
"1135545";"T001038";"10700";"T001019";"PV20  ";"2013JJ00";"    5749"
"1135546";"T001038";"10700";"T001019";"PV20  ";"2014JJ00";"    5677"
"1135547";"T001038";"10700";"T001019";"PV20  ";"2015JJ00";"    5564"
"1135548";"T001038";"10700";"T001019";"PV20  ";"2016JJ00";"    5767"
"1135549";"T001038";"10700";"T001019";"PV20  ";"2017JJ00";"    5766"
"1135550";"T001038";"10700";"T001019";"PV20  ";"2018JJ00";"    5580"
"1135551";"T001038";"10700";"T001019";"PV20  ";"2019JJ00";"    5649"
"1135648";"T001038";"10700";"T001019";"PV24  ";"1988JJ00";"    3542"
"1135649";"T001038";"10700";"T001019";"PV24  ";"1989JJ00";"    3599"
"1135650";"T001038";"10700";"T001019";"PV24  ";"1990JJ00";"    3699"
"1135651";"T001038";"10700";"T001019";"PV24  ";"1991JJ00";"    3882"
"1135652";"T001038";"10700";"T001019";"PV24  ";"1992JJ00";"    3954"
"1135653";"T001038";"10700";"T001019";"PV24  ";"1993JJ00";"    4234"
"1135654";"T001038";"10700";"T001019";"PV24  ";"1994JJ00";"    4304"
"1135655";"T001038";"10700";"T001019";"PV24  ";"1995JJ00";"    4535"
"1135656";"T001038";"10700";"T001019";"PV24  ";"1996JJ00";"    4609"
"1135657";"T001038";"10700";"T001019";"PV24  ";"1997JJ00";"    4596"
"1135658";"T001038";"10700";"T001019";"PV24  ";"1998JJ00";"    5061"
"1135659";"T001038";"10700";"T001019";"PV24  ";"1999JJ00";"    5163"
"1135660";"T001038";"10700";"T001019";"PV24  ";"2000JJ00";"    5124"
"1135661";"T001038";"10700";"T001019";"PV24  ";"2001JJ00";"    5224"
"1135662";"T001038";"10700";"T001019";"PV24  ";"2002JJ00";"    5513"
"1135663";"T001038";"10700";"T001019";"PV24  ";"2003JJ00";"    5295"
"1135664";"T001038";"10700";"T001019";"PV24  ";"2004JJ00";"    5337"
"1135665";"T001038";"10700";"T001019";"PV24  ";"2005JJ00";"    5428"
"1135666";"T001038";"10700";"T001019";"PV24  ";"2006JJ00";"    5693"
"1135667";"T001038";"10700";"T001019";"PV24  ";"2007JJ00";"    5731"
"1135668";"T001038";"10700";"T001019";"PV24  ";"2008JJ00";"    5768"
"1135669";"T001038";"10700";"T001019";"PV24  ";"2009JJ00";"    5874"
"1135670";"T001038";"10700";"T001019";"PV24  ";"2010JJ00";"    5789"
"1135671";"T001038";"10700";"T001019";"PV24  ";"2011JJ00";"    5803"
"1135672";"T001038";"10700";"T001019";"PV24  ";"2012JJ00";"    5557"
"1135673";"T001038";"10700";"T001019";"PV24  ";"2013JJ00";"    5448"
"1135674";"T001038";"10700";"T001019";"PV24  ";"2014JJ00";"    5441"
"1135675";"T001038";"10700";"T001019";"PV24  ";"2015JJ00";"    5372"
"1135676";"T001038";"10700";"T001019";"PV24  ";"2016JJ00";"    5340"
"1135677";"T001038";"10700";"T001019";"PV24  ";"2017JJ00";"    5482"
"1135678";"T001038";"10700";"T001019";"PV24  ";"2018JJ00";"    5480"
"1135679";"T001038";"10700";"T001019";"PV24  ";"2019JJ00";"    5318"
"1277440";"T001038";"10800";"T001019";"PV20  ";"1988JJ00";"    6243"
"1277441";"T001038";"10800";"T001019";"PV20  ";"1989JJ00";"    6418"
"1277442";"T001038";"10800";"T001019";"PV20  ";"1990JJ00";"    6215"
"1277443";"T001038";"10800";"T001019";"PV20  ";"1991JJ00";"    6125"
"1277444";"T001038";"10800";"T001019";"PV20  ";"1992JJ00";"    5879"
"1277445";"T001038";"10800";"T001019";"PV20  ";"1993JJ00";"    5979"
"1277446";"T001038";"10800";"T001019";"PV20  ";"1994JJ00";"    6068"
"1277447";"T001038";"10800";"T001019";"PV20  ";"1995JJ00";"    6181"
"1277448";"T001038";"10800";"T001019";"PV20  ";"1996JJ00";"    6282"
"1277449";"T001038";"10800";"T001019";"PV20  ";"1997JJ00";"    6056"
"1277450";"T001038";"10800";"T001019";"PV20  ";"1998JJ00";"    6133"
"1277451";"T001038";"10800";"T001019";"PV20  ";"1999JJ00";"    6509"
"1277452";"T001038";"10800";"T001019";"PV20  ";"2000JJ00";"    6520"
"1277453";"T001038";"10800";"T001019";"PV20  ";"2001JJ00";"    6233"
"1277454";"T001038";"10800";"T001019";"PV20  ";"2002JJ00";"    6237"
"1277455";"T001038";"10800";"T001019";"PV20  ";"2003JJ00";"    6470"
"1277456";"T001038";"10800";"T001019";"PV20  ";"2004JJ00";"    6384"
"1277457";"T001038";"10800";"T001019";"PV20  ";"2005JJ00";"    6229"
"1277458";"T001038";"10800";"T001019";"PV20  ";"2006JJ00";"    6299"
"1277459";"T001038";"10800";"T001019";"PV20  ";"2007JJ00";"    6438"
"1277460";"T001038";"10800";"T001019";"PV20  ";"2008JJ00";"    6403"
"1277461";"T001038";"10800";"T001019";"PV20  ";"2009JJ00";"    6415"
"1277462";"T001038";"10800";"T001019";"PV20  ";"2010JJ00";"    6487"
"1277463";"T001038";"10800";"T001019";"PV20  ";"2011JJ00";"    6237"
"1277464";"T001038";"10800";"T001019";"PV20  ";"2012JJ00";"    6272"
"1277465";"T001038";"10800";"T001019";"PV20  ";"2013JJ00";"    5881"
"1277466";"T001038";"10800";"T001019";"PV20  ";"2014JJ00";"    5746"
"1277467";"T001038";"10800";"T001019";"PV20  ";"2015JJ00";"    5688"
"1277468";"T001038";"10800";"T001019";"PV20  ";"2016JJ00";"    5575"
"1277469";"T001038";"10800";"T001019";"PV20  ";"2017JJ00";"    5785"
"1277470";"T001038";"10800";"T001019";"PV20  ";"2018JJ00";"    5790"
"1277471";"T001038";"10800";"T001019";"PV20  ";"2019JJ00";"    5588"
"1277568";"T001038";"10800";"T001019";"PV24  ";"1988JJ00";"    3430"
"1277569";"T001038";"10800";"T001019";"PV24  ";"1989JJ00";"    3611"
"1277570";"T001038";"10800";"T001019";"PV24  ";"1990JJ00";"    3672"
"1277571";"T001038";"10800";"T001019";"PV24  ";"1991JJ00";"    3792"
"1277572";"T001038";"10800";"T001019";"PV24  ";"1992JJ00";"    3978"
"1277573";"T001038";"10800";"T001019";"PV24  ";"1993JJ00";"    4074"
"1277574";"T001038";"10800";"T001019";"PV24  ";"1994JJ00";"    4317"
"1277575";"T001038";"10800";"T001019";"PV24  ";"1995JJ00";"    4371"
"1277576";"T001038";"10800";"T001019";"PV24  ";"1996JJ00";"    4626"
"1277577";"T001038";"10800";"T001019";"PV24  ";"1997JJ00";"    4686"
"1277578";"T001038";"10800";"T001019";"PV24  ";"1998JJ00";"    4732"
"1277579";"T001038";"10800";"T001019";"PV24  ";"1999JJ00";"    5210"
"1277580";"T001038";"10800";"T001019";"PV24  ";"2000JJ00";"    5301"
"1277581";"T001038";"10800";"T001019";"PV24  ";"2001JJ00";"    5229"
"1277582";"T001038";"10800";"T001019";"PV24  ";"2002JJ00";"    5380"
"1277583";"T001038";"10800";"T001019";"PV24  ";"2003JJ00";"    5618"
"1277584";"T001038";"10800";"T001019";"PV24  ";"2004JJ00";"    5340"
"1277585";"T001038";"10800";"T001019";"PV24  ";"2005JJ00";"    5354"
"1277586";"T001038";"10800";"T001019";"PV24  ";"2006JJ00";"    5449"
"1277587";"T001038";"10800";"T001019";"PV24  ";"2007JJ00";"    5704"
"1277588";"T001038";"10800";"T001019";"PV24  ";"2008JJ00";"    5735"
"1277589";"T001038";"10800";"T001019";"PV24  ";"2009JJ00";"    5779"
"1277590";"T001038";"10800";"T001019";"PV24  ";"2010JJ00";"    5907"
"1277591";"T001038";"10800";"T001019";"PV24  ";"2011JJ00";"    5803"
"1277592";"T001038";"10800";"T001019";"PV24  ";"2012JJ00";"    5814"
"1277593";"T001038";"10800";"T001019";"PV24  ";"2013JJ00";"    5570"
"1277594";"T001038";"10800";"T001019";"PV24  ";"2014JJ00";"    5447"
"1277595";"T001038";"10800";"T001019";"PV24  ";"2015JJ00";"    5419"
"1277596";"T001038";"10800";"T001019";"PV24  ";"2016JJ00";"    5363"
"1277597";"T001038";"10800";"T001019";"PV24  ";"2017JJ00";"    5369"
"1277598";"T001038";"10800";"T001019";"PV24  ";"2018JJ00";"    5485"
"1277599";"T001038";"10800";"T001019";"PV24  ";"2019JJ00";"    5499"
"1419360";"T001038";"10900";"T001019";"PV20  ";"1988JJ00";"    6353"
"1419361";"T001038";"10900";"T001019";"PV20  ";"1989JJ00";"    6191"
"1419362";"T001038";"10900";"T001019";"PV20  ";"1990JJ00";"    6362"
"1419363";"T001038";"10900";"T001019";"PV20  ";"1991JJ00";"    6228"
"1419364";"T001038";"10900";"T001019";"PV20  ";"1992JJ00";"    6105"
"1419365";"T001038";"10900";"T001019";"PV20  ";"1993JJ00";"    5866"
"1419366";"T001038";"10900";"T001019";"PV20  ";"1994JJ00";"    5975"
"1419367";"T001038";"10900";"T001019";"PV20  ";"1995JJ00";"    6088"
"1419368";"T001038";"10900";"T001019";"PV20  ";"1996JJ00";"    6202"
"1419369";"T001038";"10900";"T001019";"PV20  ";"1997JJ00";"    6300"
"1419370";"T001038";"10900";"T001019";"PV20  ";"1998JJ00";"    6056"
"1419371";"T001038";"10900";"T001019";"PV20  ";"1999JJ00";"    6128"
"1419372";"T001038";"10900";"T001019";"PV20  ";"2000JJ00";"    6523"
"1419373";"T001038";"10900";"T001019";"PV20  ";"2001JJ00";"    6552"
"1419374";"T001038";"10900";"T001019";"PV20  ";"2002JJ00";"    6305"
"1419375";"T001038";"10900";"T001019";"PV20  ";"2003JJ00";"    6291"
"1419376";"T001038";"10900";"T001019";"PV20  ";"2004JJ00";"    6456"
"1419377";"T001038";"10900";"T001019";"PV20  ";"2005JJ00";"    6359"
"1419378";"T001038";"10900";"T001019";"PV20  ";"2006JJ00";"    6222"
"1419379";"T001038";"10900";"T001019";"PV20  ";"2007JJ00";"    6287"
"1419380";"T001038";"10900";"T001019";"PV20  ";"2008JJ00";"    6417"
"1419381";"T001038";"10900";"T001019";"PV20  ";"2009JJ00";"    6384"
